zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,website,maxAge,address1,fax,industry,address2,symbol,compensationAsOfEpochDate
61254,Real Estate,295.0,"PT Jaya Sukses Makmur Sentosa Tbk, together with its subsidiaries, operates as a property developer in Indonesia. It operates through Real Estate, Hotels, and Offices segments. The company develops residential properties, apartment buildings, condotels, and offices, as well as shopping centers, hotels, and warehouses and shophouses. It also provides management consulting services. The company was founded in 2003 and is headquartered in Sidoarjo, Indonesia. PT Jaya Sukses Makmur Sentosa Tbk is a subsidiary of PT Tancorp Global Sentosa.",Sidoarjo,62 31 297 10900,Indonesia,https://v2.tanrise.com,86400,Jl. Raya A. Yani No. 41-43,62 31 854 5792,Real Estate—Development,Komplek Central Square Blok C-3 Gedangan,RISE.JK,
13650,Real Estate,125.0,"PT Mega Manunggal Property Tbk engages in the real estate business in Indonesia. It is also involved in the leasing of warehouses and office spaces; and provision of consultation management services. As of December 31, 2021, the company operated warehouses with a total leased area of approximately 531,038 square meters. PT Mega Manunggal Property Tbk was founded in 2010 and is headquartered in Jakarta Timur, Indonesia.",Jakarta Timur,62 21 2937 9058,Indonesia,https://mmproperty.com,86400,"Grha Intirub, Intirub Business Park",62 21 2937 9057,Real Estate Services,2nd Floor Jl. Cililitan Besar No. 454 Kramat Jati,MMLP.JK,
12810,Consumer Cyclical,13613.0,"PT Fast Food Indonesia Tbk engages in the food and restaurant business in Indonesia. It holds the rights to establish and operate Kentucky Fried Chicken outlets. As of December 31, 2021, it operated 727 restaurant outlets. The company was incorporated in 1978 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 830 1133,Indonesia,https://kfcku.com,86400,Jl. Let. Jend. M. T. Haryono Kav. 7,62 21 830 9384,Restaurants,,FAST.JK,
12560,Energy,6519.0,"PT ABM Investama Tbk, together with its subsidiaries, operates in the energy resources, energy services, and energy infrastructure sectors in Indonesia. It operates in three segments: Mining Contractors and Coal Mining, Services, and Fabrication. The company owns coal mining concessions; supplies fuel for mining process; and supports engineered product and manufacturing services for mining activities. It offers port management services, which include technical and operational management services for handling, storing, loading and unloading operations; stevedoring and seaport services; warehousing management solutions for storage, inventory management, and distribution; freight management services; transportation management services for overweight and oversized items, such as transportation of heavy equipment, machinery, factory equipment, and power plants; integrated logistics and material management services for resource and energy industry, including drilling, exploration, and production activities. It also provides business management consulting services, including planning and designing the framework of developing business management in mining, energy, engineering, industry, oil, gas and geothermal energy, energy resources, and other consulting services; and rents offices and residential areas, as well as heavy equipment in mining and other industries. In addition, the company engages in the trade of petroleum; provides electricity solutions; manufactures equipment for heavy equipment and material transportation; and produces low calorific thermal coal. The company was formerly known as PT Adiratna Bani Makmur and changed its name to PT ABM Investama Tbk in August 2009. The company was founded in 2006 and is based in South Jakarta, Indonesia. PT ABM Investama Tbk is a subsidiary of Valle Verde Pte. Ltd.",Jakarta Selatan,62 21 2997 6767,Indonesia,https://www.abm-investama.com,86400,Gedung TMT 1,62 21 2997 6768,Thermal Coal,18th Floor Suite 1802 Jl. Cilandak KKO No. 1,ABMM.JK,
13930,Industrials,1641.0,"PT Hexindo Adiperkasa Tbk engages in the trading, rental, and sale of heavy equipment and related spare parts in Indonesia. It offers mini, medium, and large excavators, loading shovels, wheel loaders, rigid frame trucks, articulated dump trucks, used equipment, and consolidated solutions services for construction sites; and a range of equipment to suit various industry solutions, such as mining, quarrying, general construction, demolition, recycling, and forestry. The company also provides various parts, such as lubricants, filters, undercarriages, O-ring kits for control valves, ground engaging tools, seal kits, and remanufactured components; and support services. It offers Hitachi, John Deere, Krupp, and Bell branded products. The company was founded in 1988 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 461 1688,Indonesia,https://www.hexindo-tbk.co.id,86400,Jakarta Industrial Estate,62 21 461 1686,Industrial Distribution,Pulo Gadung Jalan Pulo Kambing II Kav. I-II No. 33,HEXA.JK,
12190,Financial Services,481.0,"PT Bank QNB Indonesia Tbk provides various banking products and services in Indonesia. It offers savings, checking, current, and multi-currency accounts; and time deposits. The company also provides mutual funds, such as equity, money market, capital protected, fixed income, and balance funds; bancassurance services; cash management and trade finance services; and mobile and online banking, and ATM services. As of December 31, 2021, it operated through a network of 10 branch offices, 7 sub-branch offices, and 19 ATMs in Jakarta, Sumatera, Jawa, and East region. The company was formerly known as PT Bank QNB Kesawan Tbk and changed its name to PT Bank QNB Indonesia Tbk in July 2014. PT Bank QNB Indonesia Tbk was founded in 1913 and is headquartered in Jakarta, Indonesia. PT Bank QNB Indonesia Tbk is a subsidiary of Qatar National Bank (Q.P.S.C.).",Jakarta,62 21 515 5155,Indonesia,https://www.qnb.co.id,86400,Revenue Tower,62 21 515 5089,Banks—Regional,"8th Floor District 8, SCBD Lot 13 Jl. Jenderal Sudirman Kav. 52-53",BKSW.JK,
15117,Healthcare,2967.0,"PT Sejahteraraya Anugrahjaya Tbk provides medical services in Indonesia. It operates through two segments, Inpatient Including Its Supporting Facilities; and Outpatient Including Its Supporting Facilities. The company operates and manages hospitals under the Mayapada Hospital name. The company was formerly known as PT Sejahtera Raya Anugrah and changed its name to PT Sejahteraraya Anugrahjaya Tbk in December 1992. The company was incorporated in 1991 and is based in Tangerang, Indonesia. PT Sejahteraraya Anugrahjaya Tbk is a subsidiary of PT Surya Cipta Inti Cemerlang.",Tangerang,62 21 5578 1888,Indonesia,https://www.mayapadahospital.com,86400,Jalan Honoris Raya Kav. 6,62 21 552 9480,Medical Care Facilities,Kota Modern (Modernland),SRAJ.JK,
12190,Energy,712.0,"PT Samindo Resources Tbk, through its subsidiaries, provides coal and other mining services primarily in Indonesia. Its activities include overburden removal, coal getting, coal hauling, geological mapping and exploration drilling, and other services. The company was formerly known as PT Myoh Technology, Tbk and changed its name to PT Samindo Resources Tbk in February 2012. The company was founded in 2000 and is based in South Jakarta, Indonesia. PT Samindo Resources Tbk is a subsidiary of ST International Corporation.",Jakarta Selatan,62 21 2903 7723,Indonesia,https://www.samindoresources.com,86400,"EQUITY TOWER, Unit CDH",62 21 525 7508,Thermal Coal,Lantai 30 SCBD Lot 9 Jl. Jend. Sudirman Kav. 52-53,MYOH.JK,
30128,Consumer Defensive,8616.0,"PT Sampoerna Agro Tbk, together with its subsidiaries, operates palm oil and rubber plantations, and palm oil mills in Indonesia and internationally. It operates through two segments: Palm products and others. The company offers crude palm oil, palm kernel, and superior oil palm seeds, as well as non-palm products, such as rubber and sago starch. It is also involved in the utilization of forestry products; provision of management consultation service; and wholesale trade activities. In addition, the company develops plasma plantations and manages cooperation with plasma farmers. The company produces and sells its oil palm seeds under the DxP Sriwijaya brand; and sago starch under the brand name Prima Starch. As of December 31, 2021, its total planted area included 118,962 hectares of oil palm inti plantations, sago plantations, and rubber plantations. The company was formerly known as PT Selapan Jaya and changed its name to PT Sampoerna Agro Tbk in 2007. The company was founded in 1993 and is headquartered in Palembang, Indonesia. PT Sampoerna Agro Tbk is a subsidiary of Sampoerna Agri Resources Pte. Ltd.",Palembang,62 71 181 3388,Indonesia,https://www.sampoernaagro.com,86400,Jalan Basuki Rahmat No. 788,62 71 181 1585,Farm Products,,SGRO.JK,
12920,Financial Services,1225.0,"PT Batavia Prosperindo Internasional Tbk engages in the investment management, securities brokerage, and underwriting businesses in Indonesia. It is also involved in investment, working capital, and multipurpose financing businesses; rental and lease of transportation vehicles; transportation consultation activities; general insurance activities; and provision of asset management consultation, building rental brokerage, and other services. The company was founded in 1998 and is headquartered in Jakarta, Indonesia.",Jakarta,62 21 520 0180,Indonesia,https://www.bpinternasional.com,86400,Gedung Chase Plaza,62 21 520 0227,Asset Management,12th Floor Jenderal Sudirman Street Kav. 21,BPII.JK,
60271,Financial Services,1230.0,"PT Bank Amar Indonesia Tbk engages in the banking activities in Indonesia. It operates through three segments: Online, Brick and Mortar, and Head Office. The company offers saving and current accounts; time deposit; working capital loans; special financing; and investment loans, such as installment, fixed, demand, and stand-by loans; and consumer loans, including multipurpose, overdraft, and housing loans, as well as financing for financial institutions. It also offers treasury and investment, funding, and trade finance services. The company operates three branches in Kusuma Bangsa, Wiyung, and Jakarta; one sub-branch in Surabaya; and one cash office in Jakarta. The company was formerly known as PT. Anglomas International Bank and changed its name to PT Bank Amar Indonesia in 2014. PT Bank Amar Indonesia Tbk was incorporated in 1991 and is headquartered in Surabaya, Indonesia.",Surabaya,62 31 9901 5959,Indonesia,https://amarbank.co.id,86400,Jalan Basuki Rahmad No. 109,62 31 9901 5955,Banks—Regional,,AMAR.JK,
12190,Real Estate,334.0,"PT Sentul City Tbk, together with its subsidiaries, engages in the construction, real estate, and services activities in Indonesia. It operates through Real Estate and Other segments. The company develops and sells land, house buildings, office buildings, shop buildings, apartment space units, office spaces, shop spaces, and others. It is also involved in the town, and air/water management activities; amusement park management activities; apartment management activities; and operation of hotels, restaurants, and tourism, as well as provision of parking services. The company was formerly known as PT. Bukit Sentul Tbk and changed its name to PT Sentul City Tbk in July 2006. PT Sentul City Tbk was incorporated in 1993 and is headquartered in Jakarta, Indonesia. PT Sentul City Tbk is a subsidiary of PT Sakti Generasi Perdana.",Jakarta,62 21 522 6877,Indonesia,https://www.sentulcity.co.id,86400,Gedung Menara Sudirman,62 21 522 6818,Real Estate—Development,"Lantai 25, 27 Jl. Jend. Sudirman Kav. 60",BKSL.JK,
13760,Real Estate,594.0,"PT Pembangunan Perumahan Properti Tbk operates in the property sector primarily in Indonesia. The company develops, constructs, sells, and operates properties, including lands, residential homes, apartment and residential buildings, condominiums, and nonresidential buildings, such as hotels and inns, exhibition venues, theaters, art buildings, sports venues, personal storage facilities, malls, department stores, shops, shop houses, and others; and provides real estate agency and brokerage services. It also offers accommodation, and food and beverage services; and hotel and property management services. In addition, the company provides architecture consulting services, such as building design and drafting architecture, urban planning and landscape architecture, and renovation services for historic buildings, including building or building inspection architecture services. Further, it engages in retail trading of various types of goods, primarily food/beverage ingredients, beverages, or tobacco; provides tour packages packaged by travel agents; makes air, sea, and land transportation ticket reservations; offers restaurants and tickets for cultural arts performances, as well as visits to tourist objects and attractions; and arranges travel documents in the form of passports and visas or other related documents. Additionally, the company offers freight forwarding services, including collection, processing, transportation, and delivery, for domestic and international customers; and general interior cleaning, maintenance, waste disposal, safeguarding and security, mail delivery, reception, laundry, and related services to support operations in client facilities. The company was founded in 2013 and is based in East Jakarta, Indonesia. PT Pembangunan Perumahan Properti Tbk is a subsidiary of PT Pembangunan Perumahan (Persero) Tbk.",Jakarta Timur,62 21 877 92734,Indonesia,https://www.pp-properti.com,86400,PP Plaza Building,62 21 877 92947,Real Estate—Development,"Jln. Letjen TB Simatupang No. 57, Pasar Rebo East Jakarta",PPRO.JK,
15127,Industrials,1443.0,"PT AirAsia Indonesia Tbk, through its subsidiary, PT Indonesia AirAsia, provides scheduled commercial air transport services in Indonesia. The company was formerly known as PT Rimau Multi Putra Pratama Tbk and changed its name to PT AirAsia Indonesia Tbk in December 2017. PT AirAsia Indonesia Tbk was founded in 1989 and is based in Tangerang, Indonesia. PT AirAsia Indonesia Tbk is a subsidiary of AirAsia Aviation Limited.",Tangerang,62 21 2985 08888,Indonesia,https://ir.aaid.co.id,86400,AirAsia Redhouse,62 21 2985 08889,Airlines,Jl. Marsekal Suryadharma No. 1 Selapajang Jaya Neglasari,CMPP.JK,
13330,Industrials,2273.0,"PT Indomobil Multi Jasa Tbk, together with its subsidiaries, provides financial, and car rental and related services in Indonesia. It offers various financing services; and vehicle rental, trucking, driver, inspection, training, repair and maintenance, and logistics and transportation services, as well as sells fuel. The company was formerly known as PT Multi Tambang Abadi and changed its name to PT Indomobil Multi Jasa Tbk in February 2013. The company was founded in 2004 and is headquartered in Jakarta Timur, Indonesia. PT Indomobil Multi Jasa Tbk is a subsidiary of PT Indomobil Sukses Internasional Tbk.",Jakarta Timur,62 21 2918 5400,Indonesia,https://www.indomobilmultijasa.com,86400,Indomobil Tower,62 21 2918 5401,Conglomerates,"11th Floor Jl. M.T. Haryono, Kav. 11",IMJS.JK,
80118,Communication Services,382.0,"PT Bali Bintang Sejahtera Tbk operates a football club in Indonesia. The company operates through Professional Football Club Management, Sport Agency, and Other segments. The Professional Football Club Management segment undertakes various operations, including football club management, youth football academy, club jersey, and merchandise retail. The Sports Agency segment engages in a range of operations, including the provision of sponsorship for football clubs, football match live video streaming services, and production of sponsored advertising videos. The Other segment operates cafe, radio, and others. It is also involved in the retail for in-store sports equipment, as well as non-alcoholic beverages, clothing, clothing accessories, bags, wallets, suitcases, backpacks, and other related items; and provision of management and business advisory, and brokerage services. The company was founded in 2014 and is headquartered in Denpasar, Indonesia.",Denpasar,62 361 370 0019,Indonesia,https://www.baliutd.com,86400,Jl. Mahendradata Utara,,Entertainment,"No. 75, Ubung Depansar Utara",BOLA.JK,
16820,Industrials,625.0,"PT Bukaka Teknik Utama Tbk. operates in the infrastructure and metal construction industry in Indonesia. It is involved in manufacturing and constructing transmission lines; producing steel and glass wall boarding bridges; and the engineering, procurement, fabrication, finishing, construction, installation, and service of steel bridges. The company also manufactures oil and gas equipment, such as pumping units, gear reducers, mud tanks, and gas separators; and road construction equipment, including asphalt mixing plants, asphalt patch mixers, tandem vibration rollers, slurry seals, asphalt sprayers, road rollers, stone crushers, vibratory rollers, and road maintenance trucks. In addition, it offers design, construction, fabrication, installation, and maintenance services for the oil and gas industry; and manufactures firefighting trucks, aerial telescopic ladders, vacuum road sweepers, aerial platform articulating products, compactor and arm roll trucks, dump and water tank trucks, vacuum trucks, fire jeeps, wrecker and catering trucks, and stick boom crane trucks, as well as services and reconditions firefighting trucks. Further, the company provides galvanizing services; precast home solution and project reference; engineering, procurement, and construction services for power plant, as well as supplies spare parts; produces micro/mini hydro power, diesel power, and gas; and engages in the IPP development and energy conversion, and nickel mining activities. Additionally, it operates and distributes hydropower energy, as well as offers consultancy services for hydropower energy; and manufactures and supplies automotive parts and other machinery components. The company was founded in 1978 and is headquartered in Bogor, Indonesia.",Bogor,62 21 823 2323,Indonesia,https://www.bukaka.com,86400,Bukaka Industrial Estate,62 21 823 1150,Engineering & Construction,"Jl. Raya Narogong - Bekasi Km. 19,5 Cileungsi",BUKK.JK,
10220,Consumer Cyclical,6305.0,"PT. Map Boga Adiperkasa Tbk, through its subsidiaries, engages in the operation of cafés and restaurants in Indonesia. The company operates approximately 370 stores across 30 Indonesian cities with a portfolio of Starbucks, Pizza Express/Pizza Marzano, Krispy Kreme, Cold Stone Creamery, Godiva, Genki Sushi, Subway, and Paul Bakery brands. The company was formerly known as PT. Creasi Aksesoris Indonesia. The company was incorporated in 2013 and is headquartered in Jakarta, Indonesia. PT. Map Boga Adiperkasa Tbk is a subsidiary of PT. Mitra Adiperkasa Tbk.",Jakarta,62 21 574 6501,Indonesia,https://www.mbai.co.id,86400,Gedung Sahid Sudirman Center,62 21 574 6189,Restaurants,27th Floor Jl. Jend. Sudirman Kav. 86,MAPB.JK,
13330,Consumer Cyclical,6958.0,"PT Indomobil Sukses Internasional Tbk engages in the integrated automotive business in Indonesia. The company operates through four segments: Automotive, Financial Services, Rental and Services, and Others. The company distributes vehicles and spare parts, as well as fuel; assembles vehicle; manufactures automotive parts/component; and provides after sales services, vehicle financing, car rental, used cars trading, logistics, non-formal education services, and other related supporting services, as well as acts as a trademark license holder. Its products include two-wheel and four-wheel vehicles, buses, trucks, and heavy equipment. The company offers products of Audi, Volkswagen, Jaguar, Land Rover, KIA, Nissan, Suzuki, Hino, Volvo Trucks, Volvo Construction Equipment, Volvo Bus, Volvo Penta, SDLG, Renault Trucks, Kalmar, Manitou, Morooka, John Deere, John Deere Engine, Datsun, HIAB, Bandit, and Mantsinen. In addition, it is involved in the rental and building management activities; operation of gas stations; mining; plantation; and forestry contracting business. Further, the company provides e-learning, manpower, digital advertising, and data processing services; and automotive services, such as dealership, workshop, and financing. The company was founded in 1976 and is headquartered in Jakarta Timur, Indonesia. PT Indomobil Sukses Internasional Tbk is a subsidiary of Gallant Venture Ltd.",Jakarta Timur,62 21 856 4850,Indonesia,https://www.indomobil.com,86400,Wisma Indomobil 1,62 21 856 4891,Auto & Truck Dealerships,9th Floor Jln. M.T. Haryono Kav. 8,IMAS.JK,
11480,Industrials,3767.0,"PT Samudera Indonesia Tbk, together with its subsidiaries, provides cargo transportation and integrated logistics services in Indonesia and rest of Southeast Asia, the Middle East, India, and internationally. It also offers container shipping services; container storage, port equipment maintenance and repair, and related services; and stevedoring and warehousing, freight forwarding, land transportation, and container freight station services. In addition, the company provides cargo inland transport, container depot, warehouse and distribution center, terminal, bulk carrier and tanker, offshore support, third party logistics, project logistics, and cold chain services, as well as offers cargo handling services. Further, it offers agency, ship management and related services, and oil and gas transportation services, as well as property investment, development and management, and construction services. In addition, the company provides consulting, employment, general support, IT, and conference and exhibition services. The company was founded in 1964 and is headquartered in West Jakarta, Indonesia. PT Samudera Indonesia Tbk is a subsidiary of PT Samudera Indonesia Tangguh.",Jakarta Barat,62 21 548 0088,Indonesia,https://www.samudera.id/ptsamuderaindonesiatbk,86400,Samudera Indonesia Building,62 21 534 7171,Marine Shipping,8th Floor Jl. Letjen S. Parman Kav. 35,SMDR.JK,
11610,Consumer Defensive,2430.0,"PT Victoria Care Indonesia Tbk manufactures and sells cosmetics and toiletries in Indonesia. The company operates through three segments: Personal Care and Antiseptic, Hair Care, and Others. The Personal Care and Antiseptic segment offers skincare cream and lotion, makeup, and body care, such as body scrub, body soap, perfume, and deodorant; and antiseptic products, including antiseptic liquid and gel, antiseptic soap, cleaning fluid and disinfectant liquid, and other products. The Hair Care segment provides shampoo, hair mask, hair coloring, hair curling, and straightening agents, as well as other products related to hair care and treatments. The Others segment offers coffee powder and beans, souvenirs, and snacks. The company offers its products under the Miranda, Herborist, Victoria, Nuface, CBD, Iria, and Sixsence brands. The company exports its products to Japan, China, Malaysia, Brunei Darussalam, and Hong Kong. PT Victoria Care Indonesia Tbk was founded in 1988 and is headquartered in Jakarta Barat, Indonesia.",Jakarta Barat,62 21 543 68111,Indonesia,https://vci.co.id,86400,Puri Indah Financial Tower,,Household & Personal Products,10th-11th floor Jl. Puri Lingkar Dalam Blok T No. 8 Kemb Puri Indah,VICI.JK,
11740,Industrials,2422.0,"PT Blue Bird Tbk provides taxi transportation services in Indonesia. It offers passenger and land transportation services comprising taxi, limousine, car rental, and bus charter. The company operates combined fleet of approximately 23000 taxis in 61 depots located in Jakarta, Banten, Bandung, Semarang, Surabaya, Bali, Lombok, Medan, Padang, Batam, Pekanbaru, Palembang, Makasar, and Manado; and operates 1000 executive taxis, as well as offers lifecare taxi services. It also provides used cars; charter bus services for business and leisure; and corporate car rental services. In addition, the company offers logistics, engineering training, and spare parts; produces heavy-duty mining dump trucks and zoomlion excavator; distributes flame retardant clothing; designs and manufactures firefighting and rescue vehicles; design, develops, and manufactures van and coach body, as well as large, medium, and mini buses; and operates a resort, consisting of 189 rooms, 104 garden chalet rooms, 39 ocean view rooms, 14 beach bungalow rooms, 1 beach garden suite room with private pool, and 30 two bedroom mangsit suites. Further, it provides supporting services, such as strategic and IT-based services to medium-and large-size business; data communication and transaction automation systems to banks and large corporations; goods and services for transportation industry; manages and develops properties and assets; maintains and operates fuel stations; and offers maintenance and replacement services, such as engine oil replacement, transmission oil, axle oil, tire replacement and balancing, tune up, suspension system, braking system, and battery replacement and maintenance. The company was founded in 2001 and is based in Jakarta Barat, Indonesia.",Jakarta Barat,62 21 5439 4000,Indonesia,https://www.bluebirdgroup.com,86400,Jalan Raya Bojong Indah No.6A,62 21 5439 4802,Railroads,Kel. Rawa Buaya Kec. Cengkareng,BIRD.JK,
12190,Basic Materials,1299.0,"PT J Resources Asia Pasifik Tbk engages in gold mining business in Indonesia. The company is involved in the mining and sale of gold and silver. It also provides general trading services. The company was formerly known as PT Pelita Sejahtera Abadi and changed its name to PT J Resources Asia Pasifik Tbk in January 2012. PT J Resources Asia Pasifik Tbk was founded in 2002 and is based in Jakarta Selatan, Indonesia.",Jakarta Selatan,62 21 515 3335,Indonesia,https://www.jresources.com,86400,Equity Tower,62 21 515 3759,Gold,"48th Floor Sudirman Central Business Dist., Lot 9 Jl. Jenderal Sudirman, Kav. 52-53",PSAB.JK,
